Identifiant,Code Postal,Présence,Adresse,Nom Officiel Commune / Arrondissement Municipal Majuscule,Automate 24-24,Mise à jour,Prix Gazole,Prix SP95,Prix SP98,Prix GPLc,Prix E10,Prix E85,Marque,Geo Point,Code officiel commune ou arrondissement
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,22.04.2022,1.339,1.449,1.469,,,,Leclerc,"48.29321, 6.93455",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,22.04.2022,1.429,,1.619,,1.529,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,22.04.2022,1.436,,1.609,,1.499,,Total Energies,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,31.07.2022,1.349,,1.485,,1.415,,Intermarché,"48.2781482523, 6.96070519556",88413
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,31.07.2022,1.355,1.449,1.469,,,,Leclerc,"48.29321, 6.93455",88413
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,31.07.2022,1.355,1.475,1.495,,,,Leclerc,"48.29321, 6.93455",88413
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,31.07.2022,1.369,1.475,1.49,0.839,1.436,,CORA,"48.2718645613, 6.96963902125",88424
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,31.07.2022,1.436,,1.609,,1.509,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,31.07.2022,1.436,,1.619,,1.509,,Total Energies,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,31.07.2022,1.439,,1.629,,1.539,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,08.11.2022,1.439,,1.629,,1.539,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,16.02.2023,1.439,,1.629,,1.539,,Eni France,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,26.05.2023,1.349,,1.495,,1.43,,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,26.05.2023,1.349,,1.495,,1.43,,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,26.05.2023,1.356,,1.495,,1.43,,Intermarché,"48.2781482523, 6.96070519556",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,26.05.2023,1.439,,1.629,,1.539,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,03.09.2023,1.429,,1.619,,1.529,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,03.09.2023,1.442,,1.619,,1.509,,Total Energies,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.12.2023,1.375,1.475,1.49,0.839,1.436,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.12.2023,1.375,1.481,1.49,0.839,1.443,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.12.2023,1.375,1.481,1.496,0.839,1.443,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,12.12.2023,1.389,,1.599,,1.499,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,22.03.2024,1.389,,1.599,,1.499,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,22.03.2024,1.442,,1.619,,1.522,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,22.03.2024,1.442,,1.632,,1.522,,Total Energies,,
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,30.06.2024,1.365,1.475,1.495,,,,Leclerc,"48.29321, 6.93455",88413
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,30.06.2024,1.365,1.495,1.515,,,,Leclerc,"48.29321, 6.93455",88413
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,30.06.2024,1.381,1.491,1.496,0.839,1.443,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,30.06.2024,1.381,1.491,1.496,0.839,1.453,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,30.06.2024,1.381,1.491,1.509,0.839,1.453,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,30.06.2024,1.399,,1.609,,1.509,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,30.06.2024,1.459,,1.632,,1.522,,Total Energies,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,08.10.2024,1.409,,1.609,,1.509,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,16.01.7086,1.409,,1.609,,1.509,,Eni France,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,26.04.7086,1.365,,1.495,,1.43,,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,26.04.7086,1.365,,1.519,,1.449,,Intermarché,"48.2781482523, 6.96070519556",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,26.04.7086,1.409,,1.609,,1.509,,Eni France,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,04.08.7086,1.381,1.499,1.509,0.839,1.453,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,04.08.7086,1.381,1.499,1.519,0.839,1.459,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,04.08.7086,1.429,,1.619,,1.519,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,12.11.7086,1.429,,1.619,,1.519,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,20.02.7087,1.429,,1.619,,1.519,,Eni France,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,31.05.7087,1.365,,1.529,,1.449,,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,31.05.7087,1.365,,1.529,,1.459,,Intermarché,"48.2781482523, 6.96070519556",88413
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,31.05.7087,1.384,1.499,1.519,0.839,1.459,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,31.05.7087,1.384,1.513,1.519,0.839,1.475,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,31.05.7087,1.384,1.513,1.531,0.839,1.475,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,31.05.7087,1.429,,1.619,,1.519,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,08.09.7087,1.429,,1.629,,1.529,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,17.12.7087,1.429,,1.629,,1.529,,Eni France,,
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,26.03.7088,1.379,1.515,1.539,,,,Leclerc,"48.29321, 6.93455",88413
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,26.03.7088,1.389,1.513,1.531,0.839,1.475,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,26.03.7088,1.389,1.519,1.531,0.839,1.479,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,26.03.7088,1.389,1.519,1.539,0.839,1.479,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,26.03.7088,1.429,,1.629,,1.529,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,26.03.7088,1.459,,1.632,,1.522,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,26.03.7088,1.459,,1.649,,1.539,,Total Energies,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,04.07.7088,1.379,,1.529,,1.459,,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,04.07.7088,1.379,,1.539,,1.469,0.699,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,04.07.7088,1.379,,1.539,,1.469,,Intermarché,"48.2781482523, 6.96070519556",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,04.07.7088,1.439,,1.639,,1.539,,Eni France,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.10.7088,1.399,1.519,1.539,0.839,1.479,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,12.10.7088,1.439,,1.639,,1.539,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,20.01.7089,1.439,,1.639,,1.539,,Eni France,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,30.04.7089,1.399,1.523,1.539,0.839,1.479,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,30.04.7089,1.399,1.523,1.544,0.839,1.482,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,30.04.7089,1.439,,1.639,,1.539,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,30.04.7089,1.465,,1.649,,1.539,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,30.04.7089,1.465,,1.666,,1.556,,Total Energies,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,08.08.7089,1.439,,1.649,,1.549,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,16.11.7089,1.439,,1.649,,1.549,,Eni France,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,24.02.7090,1.379,,1.539,,1.469,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,24.02.7090,1.379,,1.549,,1.469,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,24.02.7090,1.405,1.529,1.544,0.839,1.482,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,24.02.7090,1.405,1.529,1.55,0.839,1.489,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,24.02.7090,1.439,,1.649,,1.549,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,24.02.7090,1.474,,1.666,,1.556,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,24.02.7090,1.474,,1.675,,1.565,,Total Energies,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,04.06.7090,1.439,,1.659,,1.559,,Eni France,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.09.7090,1.405,1.537,1.55,0.839,1.489,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.09.7090,1.405,1.537,1.55,0.839,1.496,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.09.7090,1.405,1.537,1.556,0.839,1.496,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,12.09.7090,1.439,,1.659,,1.559,,Eni France,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,21.12.7090,1.405,1.542,1.556,0.839,1.496,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,21.12.7090,1.405,1.542,1.563,0.839,1.502,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,21.12.7090,1.439,,1.659,,1.559,,Eni France,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,31.03.7091,1.389,,1.549,,1.469,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,31.03.7091,1.389,,1.559,,1.489,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,31.03.7091,1.439,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,09.07.7091,1.439,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,17.10.7091,1.439,,1.659,,1.559,,Eni France,,
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,25.01.7092,1.359,1.499,1.519,,,,Leclerc,"48.29321, 6.93455",88413
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,25.01.7092,1.359,1.515,1.539,,,,Leclerc,"48.29321, 6.93455",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,25.01.7092,1.439,,1.659,,1.559,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,25.01.7092,1.466,,1.675,,1.565,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,25.01.7092,1.466,,1.675,,1.565,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,25.01.7092,1.466,,1.675,,1.565,,Total Energies,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,04.05.7092,1.369,,1.559,,1.479,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,04.05.7092,1.369,,1.559,,1.489,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,04.05.7092,1.429,,1.649,,1.549,,Eni France,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.08.7092,1.399,1.542,1.563,0.839,1.499,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.08.7092,1.399,1.542,1.563,0.839,1.502,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,12.08.7092,1.429,,1.649,,1.549,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,20.11.7092,1.419,,1.639,,1.539,,Eni France,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,28.02.7093,1.369,,1.529,,1.469,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,28.02.7093,1.395,1.535,1.555,0.839,1.495,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,28.02.7093,1.395,1.535,1.563,0.839,1.495,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,28.02.7093,1.395,1.542,1.563,0.839,1.499,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,28.02.7093,1.419,,1.639,,1.539,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,08.06.7093,1.419,,1.639,,1.539,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,16.09.7093,1.419,,1.639,,1.539,,Eni France,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,25.12.7093,1.389,1.529,1.549,0.839,1.489,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,25.12.7093,1.389,1.529,1.555,0.839,1.489,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,25.12.7093,1.389,1.535,1.555,0.839,1.495,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,25.12.7093,1.419,,1.639,,1.539,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,04.04.7094,1.419,,1.639,,1.539,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,04.04.7094,1.462,,1.675,,1.565,,Total Energies,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,13.07.7094,1.384,1.525,1.545,0.839,1.484,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,13.07.7094,1.384,1.525,1.549,0.839,1.489,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,13.07.7094,1.419,,1.649,,1.549,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,21.10.7094,1.419,,1.649,,1.549,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,29.01.7095,1.429,,1.659,,1.559,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,29.01.7095,1.462,,1.675,,1.565,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,29.01.7095,1.462,,1.683,,1.573,,Total Energies,,
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,09.05.7095,1.359,1.505,1.535,0.839,,,Leclerc,"48.29321, 6.93455",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,09.05.7095,1.429,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,17.08.7095,1.429,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,25.11.7095,1.429,,1.659,,1.559,,Eni France,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,04.03.7096,1.369,,1.539,,1.469,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,04.03.7096,1.429,,1.659,,1.559,,Eni France,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.06.7096,1.379,1.525,1.545,0.839,1.484,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.06.7096,1.379,1.531,1.545,0.839,1.491,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,12.06.7096,1.379,1.531,1.552,0.839,1.491,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,12.06.7096,1.429,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,20.09.7096,1.429,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,29.12.7096,1.429,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,08.04.7097,1.429,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,17.07.7097,1.429,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,25.10.7097,1.429,,1.659,,1.559,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,25.10.7097,1.457,,1.676,,1.566,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,25.10.7097,1.457,,1.683,,1.573,,Total Energies,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,02.02.7098,1.359,,1.539,,1.469,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,02.02.7098,1.429,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,13.05.7098,1.429,,1.659,,1.559,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,21.08.7098,1.429,,1.669,,1.569,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,21.08.7098,1.457,,1.676,,1.566,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,21.08.7098,1.457,,1.676,,1.572,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,21.08.7098,1.457,,1.682,,1.572,,Total Energies,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,29.11.7098,1.439,,1.669,,1.569,,Eni France,,
88100004,88100,R,5 Rue Marcel Mauss,SAINT-DIÉ-DES-VOSGES,Non,09.03.7099,1.359,1.515,1.545,0.839,,,Leclerc,"48.29321, 6.93455",88413
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,09.03.7099,1.439,,1.669,,1.569,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,17.06.7099,1.439,,1.669,,1.569,,Eni France,,
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,25.09.7099,1.379,1.533,1.552,0.839,1.491,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,25.09.7099,1.379,1.533,1.559,0.839,1.491,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,25.09.7099,1.439,,1.669,,1.569,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,03.01.7100,1.439,,1.669,,1.569,,Eni France,,
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,13.04.7100,1.369,,1.539,,1.469,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100005,88100,R,116 Rue d'Alsace,SAINT-DIÉ-DES-VOSGES,Non,13.04.7100,1.369,,1.559,,1.485,0.679,Intermarché,"48.2781482523, 6.96070519556",88413
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,13.04.7100,1.383,1.539,1.559,0.839,1.491,,CORA,"48.2718645613, 6.96963902125",88424
88100006,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE,Non,13.04.7100,1.383,1.539,1.562,0.839,1.499,,CORA,"48.2718645613, 6.96963902125",88424
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,13.04.7100,1.439,,1.669,,1.569,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,22.07.7100,1.439,,1.669,,1.569,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,30.10.7100,1.439,,1.669,,1.569,,Eni France,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,30.10.7100,1.464,,1.674,,1.564,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,30.10.7100,1.464,,1.682,,1.572,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,30.10.7100,1.464,,1.682,,1.572,,Total Energies,,
88100007,88100,R,18 Rue d'Épinal,SAINT-DIÉ-DES-VOSGES,Non,30.10.7100,1.464,,1.682,,1.572,,Total Energies,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,07.02.7101,1.439,,1.669,,1.569,,Eni France,,
88100008,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES,Oui,18.05.7101,1.439,,1.669,,1.569,,Eni France,,
